Id,Source,Target,Type,Weight
5895,4466,4778,directed,1
5896,4466,4751,directed,1
5897,4466,4846,directed,1
5898,4466,4729,directed,1
5899,4466,4648,directed,1
5900,4466,4649,directed,1
5901,4466,4650,directed,1
5902,4466,4651,directed,1
5903,4466,4652,directed,1
5904,4466,4653,directed,1
5905,4466,4654,directed,1
5906,4466,4655,directed,1
5907,4466,4656,directed,1
5908,4466,4657,directed,1
5909,4466,4658,directed,1
5910,4466,4659,directed,1
5911,4466,4660,directed,1
5912,4466,4661,directed,1
5913,4466,4662,directed,1
5914,4466,4663,directed,1
5915,4466,4664,directed,1
5916,4466,4665,directed,1
5917,4466,4666,directed,1
5918,4466,4667,directed,1
5919,4466,4668,directed,1
5920,4466,4669,directed,1
5921,4466,4670,directed,1
5922,4466,4671,directed,1
5923,4466,4672,directed,1
5924,4466,4673,directed,1
5925,4466,4674,directed,1
5926,4466,4675,directed,1
5927,4466,4676,directed,1
5928,4466,4677,directed,1
5929,4466,4678,directed,1
5930,4466,4679,directed,1
5931,4466,4680,directed,1
5932,4466,4681,directed,1
5933,4466,4682,directed,1
5934,4466,4683,directed,1
5935,4466,4684,directed,1
5936,4466,4685,directed,1
5937,4466,4686,directed,1
5938,4466,4687,directed,1
5939,4466,4688,directed,1
5940,4466,4689,directed,1
5941,4466,4690,directed,1
5942,4466,4691,directed,1
5943,4466,4692,directed,1
5944,4466,4693,directed,1
5945,4466,4694,directed,1
5946,4466,4695,directed,1
5947,4466,4696,directed,1
5948,4466,4697,directed,1
5949,4466,4698,directed,1
5950,4466,5149,directed,1
5951,4466,4700,directed,1
5952,4466,4701,directed,1
5953,4466,5123,directed,1
5954,4466,4703,directed,1
5955,4466,4704,directed,1
5956,4466,4705,directed,1
5957,4466,4706,directed,1
5958,4466,4707,directed,1
5959,4466,4708,directed,1
5960,4466,4709,directed,1
5961,4466,4710,directed,1
5962,4466,4711,directed,1
5963,4466,4712,directed,1
5964,4466,4713,directed,1
5965,4466,4714,directed,1
5966,4466,4715,directed,1
5967,4466,4852,directed,1
5968,4466,4717,directed,1
5969,4466,4885,directed,1
5970,4466,4845,directed,1
5971,4466,4760,directed,1
5972,4466,4721,directed,1
5973,4466,4722,directed,1
5974,4466,4839,directed,1
5975,4466,4761,directed,1
5976,4466,4725,directed,1
5977,4466,4762,directed,1
5978,4466,4727,directed,1
5979,4466,4728,directed,1
5980,4466,4729,directed,1
5981,4466,4730,directed,1
5982,4466,4879,directed,1
5983,4466,4766,directed,1
5984,4466,4846,directed,1
5985,4466,4734,directed,1
5986,4466,4878,directed,1
5987,4466,4880,directed,1
5988,4466,4737,directed,1
5989,4466,4774,directed,1
5990,4466,4838,directed,1
5991,4466,4740,directed,1
5992,4466,4776,directed,1
5993,4466,4777,directed,1
5994,4466,4778,directed,1
5995,4466,4779,directed,1
5996,4466,4882,directed,1
5997,4466,4841,directed,1
5998,4466,4842,directed,1
5999,4466,4852,directed,1
6000,4466,4785,directed,1
6001,4466,4786,directed,1
6002,4466,4751,directed,1
6003,4466,4811,directed,1
6004,4466,4787,directed,1
6005,4466,4754,directed,1
6006,4466,4789,directed,1
6007,4466,4756,directed,1
6008,4466,4852,directed,1
6009,4466,4758,directed,1
6010,4466,4759,directed,1
6011,4466,4760,directed,1
6012,4466,4761,directed,1
6013,4466,4762,directed,1
6014,4466,4763,directed,1
6015,4466,4764,directed,1
6016,4466,4765,directed,1
6017,4466,4766,directed,1
6018,4466,4767,directed,1
6019,4466,4768,directed,1
6020,4466,4769,directed,1
6021,4466,4770,directed,1
6022,4466,4771,directed,1
6023,4466,4772,directed,1
6024,4466,4773,directed,1
6025,4466,4774,directed,1
6026,4466,4838,directed,1
6027,4466,4776,directed,1
6028,4466,4777,directed,1
6029,4466,4778,directed,1
6030,4466,4779,directed,1
6031,4466,4882,directed,1
6032,4466,4841,directed,1
6033,4466,4842,directed,1
6034,4466,4852,directed,1
6035,4466,4884,directed,1
6036,4466,4785,directed,1
6037,4466,4786,directed,1
6038,4466,4787,directed,1
6039,4466,4859,directed,1
6040,4466,4789,directed,1
6041,4466,4832,directed,1
6042,4466,4874,directed,1
6043,4466,4792,directed,1
6044,4466,4793,directed,1
6045,4466,4864,directed,1
6046,4466,4795,directed,1
6047,4466,4852,directed,1
6048,4466,4797,directed,1
6049,4466,4798,directed,1
6050,4466,4811,directed,1
6051,4466,4800,directed,1
6052,4466,4837,directed,1
6053,4466,4802,directed,1
6054,4466,4803,directed,1
6055,4466,4882,directed,1
6056,4466,4805,directed,1
6057,4466,4806,directed,1
6058,4466,4807,directed,1
6059,4466,4852,directed,1
6060,4466,4809,directed,1
6061,4466,4810,directed,1
6062,4466,4811,directed,1
6063,4466,4812,directed,1
6064,4466,4813,directed,1
6065,4466,4859,directed,1
6066,4466,4815,directed,1
6067,4466,4816,directed,1
6068,4466,4862,directed,1
6069,4466,4818,directed,1
6070,4466,4819,directed,1
6071,4466,4820,directed,1
6072,4466,4821,directed,1
6073,4466,4864,directed,1
6074,4466,4823,directed,1
6075,4466,4824,directed,1
6076,4466,4825,directed,1
6077,4466,4826,directed,1
6078,4466,4827,directed,1
6079,4466,4828,directed,1
6080,4466,4857,directed,1
6081,4466,4830,directed,1
6082,4466,4831,directed,1
6083,4466,4832,directed,1
6084,4466,4833,directed,1
6085,4466,4834,directed,1
6086,4466,4852,directed,1
6087,4466,4836,directed,1
6088,4466,4837,directed,1
6089,4466,4838,directed,1
6090,4466,4839,directed,1
6091,4466,4882,directed,1
6092,4466,4841,directed,1
