Id,Source,Target,Type,Weight
878,258,255,undirected,1
879,238,255,undirected,1
880,233,255,undirected,1
881,257,255,undirected,1
882,256,255,undirected,1
883,237,255,undirected,1
884,259,238,undirected,1
885,258,238,undirected,1
886,257,238,undirected,1
887,256,238,undirected,1
888,259,256,undirected,1
889,258,256,undirected,1
890,233,256,undirected,1
891,257,256,undirected,1
892,237,256,undirected,1
893,259,257,undirected,1
894,258,257,undirected,1
895,233,257,undirected,1
896,237,257,undirected,1
897,259,258,undirected,1
898,233,258,undirected,1
899,237,258,undirected,1
900,259,233,undirected,1
901,259,237,undirected,1
902,262,260,undirected,1
903,261,260,undirected,1
904,262,261,undirected,1
905,265,264,undirected,1
906,238,264,undirected,1
907,238,265,undirected,1
908,269,266,undirected,1
909,267,266,undirected,1
910,268,266,undirected,1
911,263,266,undirected,1
912,269,267,undirected,1
913,268,267,undirected,1
914,263,267,undirected,1
915,269,268,undirected,1
916,263,268,undirected,1
917,263,269,undirected,1
918,271,270,undirected,1
919,281,271,undirected,1
920,310,271,undirected,1
921,283,271,undirected,1
922,300,271,undirected,1
923,274,255,undirected,1
924,275,255,undirected,1
925,272,255,undirected,1
926,273,255,undirected,1
927,274,272,undirected,1
928,249,272,undirected,1
929,275,272,undirected,1
930,237,272,undirected,1
931,273,272,undirected,1
932,258,272,undirected,1
933,274,258,undirected,1
934,275,258,undirected,1
935,273,258,undirected,1
936,274,273,undirected,1
937,249,273,undirected,1
938,275,273,undirected,1
939,237,273,undirected,1
940,249,274,undirected,1
941,275,274,undirected,1
942,237,274,undirected,1
943,275,249,undirected,1
944,275,237,undirected,1
945,278,276,undirected,1
946,277,276,undirected,1
947,279,276,undirected,1
948,278,277,undirected,1
949,279,277,undirected,1
950,279,278,undirected,1
951,285,280,undirected,1
952,286,280,undirected,1
953,287,280,undirected,1
954,288,280,undirected,1
955,289,280,undirected,1
956,271,280,undirected,1
957,282,280,undirected,1
958,281,280,undirected,1
959,283,280,undirected,1
960,284,280,undirected,1
961,285,281,undirected,1
962,286,281,undirected,1
963,287,281,undirected,1
964,288,281,undirected,1
965,289,281,undirected,1
966,282,281,undirected,1
967,283,281,undirected,1
968,284,281,undirected,1
969,293,271,undirected,1
970,291,271,undirected,1
971,294,271,undirected,1
972,296,271,undirected,1
973,297,271,undirected,1
974,292,271,undirected,1
975,295,271,undirected,1
976,290,271,undirected,1
977,222,271,undirected,1
978,311,271,undirected,1
979,354,271,undirected,1
980,355,271,undirected,1
981,330,271,undirected,1
982,238,271,undirected,1
983,287,271,undirected,1
984,289,271,undirected,1
985,268,271,undirected,1
986,305,271,undirected,1
987,315,271,undirected,1
988,313,271,undirected,1
989,317,271,undirected,1
990,316,271,undirected,1
991,314,271,undirected,1
992,312,271,undirected,1
993,321,271,undirected,1
994,319,271,undirected,1
995,246,271,undirected,1
996,325,271,undirected,1
997,320,271,undirected,1
998,322,271,undirected,1
999,323,271,undirected,1
1000,327,271,undirected,1
1001,328,271,undirected,1
1002,318,271,undirected,1
1003,326,271,undirected,1
1004,324,271,undirected,1
1005,304,271,undirected,1
1006,299,271,undirected,1
1007,362,271,undirected,1
1008,282,271,undirected,1
1009,285,271,undirected,1
1010,286,271,undirected,1
1011,288,271,undirected,1
1012,284,271,undirected,1
1013,301,271,undirected,1
1014,356,271,undirected,1
1015,357,271,undirected,1
1016,358,271,undirected,1
1017,266,271,undirected,1
1018,359,271,undirected,1
1019,361,271,undirected,1
1020,360,271,undirected,1
1021,329,271,undirected,1
1022,302,271,undirected,1
1023,306,271,undirected,1
1024,303,271,undirected,1
1025,308,271,undirected,1
1026,309,271,undirected,1
1027,307,271,undirected,1
1028,298,271,undirected,1
1029,287,282,undirected,1
1030,310,282,undirected,1
1031,301,282,undirected,1
1032,283,282,undirected,1
1033,311,282,undirected,1
1034,356,282,undirected,1
1035,296,282,undirected,1
1036,357,282,undirected,1
1037,300,282,undirected,1
1038,358,282,undirected,1
1039,266,282,undirected,1
1040,359,282,undirected,1
1041,285,282,undirected,1
1042,286,282,undirected,1
1043,288,282,undirected,1
1044,289,282,undirected,1
1045,284,282,undirected,1
1046,285,283,undirected,1
1047,286,283,undirected,1
1048,287,283,undirected,1
1049,288,283,undirected,1
1050,289,283,undirected,1
1051,284,283,undirected,1
1052,285,284,undirected,1
1053,286,284,undirected,1
1054,287,284,undirected,1
1055,288,284,undirected,1
1056,289,284,undirected,1
1057,286,285,undirected,1
1058,287,285,undirected,1
1059,288,285,undirected,1
1060,289,285,undirected,1
1061,287,286,undirected,1
1062,288,286,undirected,1
1063,289,286,undirected,1
1064,310,287,undirected,1
1065,301,287,undirected,1
1066,288,287,undirected,1
1067,289,287,undirected,1
1068,268,287,undirected,1
1069,295,287,undirected,1
1070,289,288,undirected,1
1071,293,290,undirected,1
1072,291,290,undirected,1
1073,294,290,undirected,1
1074,296,290,undirected,1
1075,297,290,undirected,1
1076,292,290,undirected,1
1077,295,290,undirected,1
1078,222,290,undirected,1
1079,293,291,undirected,1
1080,294,291,undirected,1
1081,296,291,undirected,1
1082,297,291,undirected,1
1083,292,291,undirected,1
1084,295,291,undirected,1
1085,222,291,undirected,1
1086,293,292,undirected,1
1087,294,292,undirected,1
1088,296,292,undirected,1
1089,297,292,undirected,1
1090,295,292,undirected,1
1091,222,292,undirected,1
1092,294,293,undirected,1
1093,296,293,undirected,1
1094,297,293,undirected,1
1095,295,293,undirected,1
1096,222,293,undirected,1
1097,296,294,undirected,1
1098,297,294,undirected,1
1099,295,294,undirected,1
1100,222,294,undirected,1
1101,296,222,undirected,1
1102,297,222,undirected,1
1103,295,222,undirected,1
1104,296,295,undirected,1
1105,297,295,undirected,1
1106,305,295,undirected,1
1107,302,295,undirected,1
1108,299,295,undirected,1
1109,306,295,undirected,1
1110,238,295,undirected,1
1111,303,295,undirected,1
1112,308,295,undirected,1
1113,309,295,undirected,1
1114,301,295,undirected,1
1115,307,295,undirected,1
1116,288,295,undirected,1
1117,300,295,undirected,1
1118,304,295,undirected,1
1119,298,295,undirected,1
1120,283,295,undirected,1
1121,311,296,undirected,1
1122,305,296,undirected,1
1123,315,296,undirected,1
1124,313,296,undirected,1
1125,317,296,undirected,1
1126,316,296,undirected,1
1127,314,296,undirected,1
1128,300,296,undirected,1
1129,310,296,undirected,1
1130,312,296,undirected,1
1131,356,296,undirected,1
1132,357,296,undirected,1
1133,358,296,undirected,1
1134,266,296,undirected,1
1135,359,296,undirected,1
1136,297,296,undirected,1
1137,321,296,undirected,1
1138,319,296,undirected,1
1139,246,296,undirected,1
1140,325,296,undirected,1
1141,320,296,undirected,1
1142,322,296,undirected,1
1143,289,296,undirected,1
1144,323,296,undirected,1
1145,327,296,undirected,1
1146,328,296,undirected,1
1147,318,296,undirected,1
1148,326,296,undirected,1
1149,281,296,undirected,1
1150,324,296,undirected,1
1151,305,297,undirected,1
1152,302,297,undirected,1
1153,299,297,undirected,1
1154,306,297,undirected,1
1155,238,297,undirected,1
1156,303,297,undirected,1
1157,308,297,undirected,1
1158,309,297,undirected,1
1159,301,297,undirected,1
1160,307,297,undirected,1
1161,288,297,undirected,1
1162,300,297,undirected,1
1163,304,297,undirected,1
1164,298,297,undirected,1
1165,283,297,undirected,1
1166,305,298,undirected,1
1167,302,298,undirected,1
1168,299,298,undirected,1
1169,306,298,undirected,1
1170,238,298,undirected,1
1171,303,298,undirected,1
1172,308,298,undirected,1
1173,309,298,undirected,1
1174,301,298,undirected,1
1175,307,298,undirected,1
1176,288,298,undirected,1
1177,300,298,undirected,1
1178,304,298,undirected,1
1179,283,298,undirected,1
1180,222,298,undirected,1
1181,304,299,undirected,1
1182,362,299,undirected,1
1183,282,299,undirected,1
1184,222,299,undirected,1
1185,305,299,undirected,1
1186,302,299,undirected,1
1187,306,299,undirected,1
1188,238,299,undirected,1
1189,303,299,undirected,1
1190,308,299,undirected,1
1191,309,299,undirected,1
1192,301,299,undirected,1
1193,307,299,undirected,1
1194,288,299,undirected,1
1195,300,299,undirected,1
1196,283,299,undirected,1
1197,305,300,undirected,1
1198,302,300,undirected,1
1199,306,300,undirected,1
1200,238,300,undirected,1
1201,303,300,undirected,1
1202,308,300,undirected,1
1203,309,300,undirected,1
1204,301,300,undirected,1
1205,307,300,undirected,1
1206,288,300,undirected,1
1207,304,300,undirected,1
1208,283,300,undirected,1
1209,222,300,undirected,1
1210,310,301,undirected,1
1211,283,301,undirected,1
1212,315,301,undirected,1
1213,361,301,undirected,1
1214,360,301,undirected,1
1215,305,301,undirected,1
1216,302,301,undirected,1
1217,306,301,undirected,1
1218,238,301,undirected,1
1219,303,301,undirected,1
1220,308,301,undirected,1
1221,309,301,undirected,1
1222,307,301,undirected,1
1223,288,301,undirected,1
1224,304,301,undirected,1
1225,222,301,undirected,1
1226,268,283,undirected,1
1227,305,283,undirected,1
1228,302,283,undirected,1
1229,306,283,undirected,1
1230,238,283,undirected,1
1231,303,283,undirected,1
1232,308,283,undirected,1
1233,309,283,undirected,1
1234,307,283,undirected,1
1235,304,283,undirected,1
1236,222,283,undirected,1
1237,444,302,undirected,1
1238,448,302,undirected,1
1239,441,302,undirected,1
1240,306,302,undirected,1
1241,238,302,undirected,1
1242,423,302,undirected,1
1243,303,302,undirected,1
1244,359,302,undirected,1
1245,325,302,undirected,1
1246,449,302,undirected,1
1247,440,302,undirected,1
1248,443,302,undirected,1
1249,442,302,undirected,1
1250,446,302,undirected,1
1251,451,302,undirected,1
1252,408,302,undirected,1
1253,436,302,undirected,1
1254,447,302,undirected,1
1255,288,302,undirected,1
1256,282,302,undirected,1
1257,445,302,undirected,1
1258,214,302,undirected,1
1259,450,302,undirected,1
1260,330,302,undirected,1
1261,424,302,undirected,1
1262,305,302,undirected,1
1263,308,302,undirected,1
1264,309,302,undirected,1
1265,307,302,undirected,1
1266,304,302,undirected,1
1267,222,302,undirected,1
1268,444,303,undirected,1
1269,448,303,undirected,1
1270,441,303,undirected,1
1271,306,303,undirected,1
1272,238,303,undirected,1
1273,423,303,undirected,1
1274,359,303,undirected,1
1275,325,303,undirected,1
1276,449,303,undirected,1
1277,440,303,undirected,1
1278,443,303,undirected,1
1279,442,303,undirected,1
1280,446,303,undirected,1
1281,451,303,undirected,1
1282,408,303,undirected,1
1283,436,303,undirected,1
1284,447,303,undirected,1
1285,288,303,undirected,1
1286,282,303,undirected,1
1287,445,303,undirected,1
1288,214,303,undirected,1
1289,450,303,undirected,1
1290,330,303,undirected,1
1291,424,303,undirected,1
1292,305,303,undirected,1
1293,308,303,undirected,1
1294,309,303,undirected,1
1295,307,303,undirected,1
1296,304,303,undirected,1
1297,222,303,undirected,1
1298,304,222,undirected,1
1299,362,222,undirected,1
1300,282,222,undirected,1
1301,305,222,undirected,1
1302,306,222,undirected,1
1303,308,222,undirected,1
1304,309,222,undirected,1
1305,307,222,undirected,1
1306,288,222,undirected,1
1307,444,238,undirected,1
1308,448,238,undirected,1
1309,441,238,undirected,1
1310,306,238,undirected,1
1311,423,238,undirected,1
1312,359,238,undirected,1
1313,325,238,undirected,1
1314,449,238,undirected,1
1315,440,238,undirected,1
1316,443,238,undirected,1
1317,442,238,undirected,1
1318,446,238,undirected,1
1319,451,238,undirected,1
1320,408,238,undirected,1
1321,436,238,undirected,1
1322,447,238,undirected,1
1323,288,238,undirected,1
1324,282,238,undirected,1
1325,445,238,undirected,1
1326,450,238,undirected,1
1327,330,238,undirected,1
1328,424,238,undirected,1
1329,305,238,undirected,1
1330,308,238,undirected,1
1331,309,238,undirected,1
1332,307,238,undirected,1
1333,304,238,undirected,1
1334,362,304,undirected,1
1335,282,304,undirected,1
1336,305,304,undirected,1
1337,306,304,undirected,1
1338,308,304,undirected,1
1339,309,304,undirected,1
1340,307,304,undirected,1
1341,288,304,undirected,1
1342,305,288,undirected,1
1343,306,288,undirected,1
1344,308,288,undirected,1
1345,309,288,undirected,1
1346,307,288,undirected,1
1347,306,305,undirected,1
1348,308,305,undirected,1
1349,309,305,undirected,1
1350,307,305,undirected,1
1351,308,306,undirected,1
1352,309,306,undirected,1
1353,307,306,undirected,1
1354,308,307,undirected,1
1355,309,307,undirected,1
1356,309,308,undirected,1
1357,311,310,undirected,1
1358,305,310,undirected,1
1359,315,310,undirected,1
1360,313,310,undirected,1
1361,317,310,undirected,1
1362,316,310,undirected,1
1363,314,310,undirected,1
1364,300,310,undirected,1
1365,312,310,undirected,1
1366,281,310,undirected,1
1367,283,310,undirected,1
1368,305,311,undirected,1
1369,315,311,undirected,1
1370,313,311,undirected,1
1371,317,311,undirected,1
1372,316,311,undirected,1
1373,314,311,undirected,1
1374,300,311,undirected,1
1375,312,311,undirected,1
1376,356,311,undirected,1
1377,357,311,undirected,1
1378,358,311,undirected,1
1379,266,311,undirected,1
1380,359,311,undirected,1
1381,354,311,undirected,1
1382,355,311,undirected,1
1383,330,311,undirected,1
1384,238,311,undirected,1
1385,222,311,undirected,1
1386,315,300,undirected,1
1387,313,300,undirected,1
1388,317,300,undirected,1
1389,316,300,undirected,1
1390,314,300,undirected,1
1391,312,300,undirected,1
1392,281,300,undirected,1
1393,305,312,undirected,1
1394,315,312,undirected,1
1395,313,312,undirected,1
1396,317,312,undirected,1
1397,316,312,undirected,1
1398,314,312,undirected,1
1399,356,300,undirected,1
1400,357,300,undirected,1
1401,358,300,undirected,1
1402,266,300,undirected,1
