Id,Source,Target,Type,Weight
11365,10456,9537,directed,1
11366,10457,9360,directed,1
11367,10459,10458,directed,1
11368,10461,10460,directed,1
11369,10457,9360,directed,1
11370,10462,10376,directed,1
11371,10463,9259,directed,1
11372,10457,9360,directed,1
11373,10464,9637,directed,1
11374,10466,10465,directed,1
11375,10467,9360,directed,1
11376,10468,9282,directed,1
11377,10469,9282,directed,1
11378,10470,9259,directed,1
11379,10471,9537,directed,1
11380,10472,9456,directed,1
11381,10474,10473,directed,1
11382,10475,10473,directed,1
11383,10477,10476,directed,1
11384,10478,9282,directed,1
11385,10480,10479,directed,1
11386,10481,9282,directed,1
11387,10482,9537,directed,1
11388,10484,10483,directed,1
11389,10485,9309,directed,1
11390,10487,10486,directed,1
11391,10488,9358,directed,1
11392,10489,9360,directed,1
11393,10490,9786,directed,1
11394,10491,9259,directed,1
11395,10492,9259,directed,1
11396,10494,10493,directed,1
11397,10495,9508,directed,1
11398,10497,10496,directed,1
11399,10499,10498,directed,1
11400,10501,10500,directed,1
11401,10502,9416,directed,1
11402,10504,10503,directed,1
11403,10506,10505,directed,1
11404,10507,10503,directed,1
11405,10508,10454,directed,1
11406,10510,10509,directed,1
11407,10512,10511,directed,1
11408,10513,10344,directed,1
11409,10515,10514,directed,1
11410,10517,10516,directed,1
11411,10518,9508,directed,1
11412,10519,9309,directed,1
11413,10520,9798,directed,1
11414,10521,9259,directed,1
11415,10523,10522,directed,1
11416,10524,9537,directed,1
11417,10525,10315,directed,1
11418,10526,10313,directed,1
11419,10527,10313,directed,1
11420,10529,10528,directed,1
11421,10531,10530,directed,1
11422,10533,10532,directed,1
11423,10534,10532,directed,1
11424,10536,10535,directed,1
11425,10537,10535,directed,1
11426,10538,10107,directed,1
11427,10540,10539,directed,1
11428,10542,10541,directed,1
11429,10544,10543,directed,1
11430,10545,10479,directed,1
11431,10546,9358,directed,1
11432,10548,10547,directed,1
11433,10550,10549,directed,1
11434,10551,9982,directed,1
11435,10552,9430,directed,1
11436,10553,10303,directed,1
11437,10555,10554,directed,1
11438,10556,10460,directed,1
11439,10557,9537,directed,1
11440,10558,9360,directed,1
