Id,Source,Target,Type,Weight
13125,12243,11484,directed,1
13126,12244,11487,directed,1
13127,12245,11487,directed,1
13128,12246,11679,directed,1
13129,12247,11679,directed,1
13130,12248,11679,directed,1
13131,12249,11492,directed,1
13132,12250,11492,directed,1
13133,12251,11492,directed,1
13134,12252,11492,directed,1
13135,12253,11492,directed,1
13136,12249,11492,directed,1
13137,12254,11740,directed,1
13138,12255,11494,directed,1
13139,12256,11448,directed,1
13140,12257,11458,directed,1
13141,12258,11461,directed,1
13142,12259,11453,directed,1
13143,12260,11441,directed,1
13144,12261,11448,directed,1
13145,12262,11461,directed,1
13146,12263,11496,directed,1
13147,12264,11450,directed,1
13148,12265,11450,directed,1
13149,12266,11453,directed,1
13150,12267,11458,directed,1
13151,12268,11494,directed,1
13152,12269,11494,directed,1
13153,12270,11496,directed,1
13154,12271,11441,directed,1
13155,12272,11441,directed,1
13156,12273,11441,directed,1
13157,12271,11443,directed,1
13158,12274,11443,directed,1
13159,12275,11443,directed,1
13160,12271,11448,directed,1
13161,12276,11448,directed,1
13162,12277,11448,directed,1
13163,12278,11450,directed,1
13164,12279,11450,directed,1
13165,12280,11450,directed,1
13166,12281,11450,directed,1
13167,12282,11450,directed,1
13168,12283,11450,directed,1
13169,12284,11453,directed,1
13170,12285,11453,directed,1
13171,12286,11453,directed,1
13172,12287,11453,directed,1
13173,12288,11453,directed,1
13174,12289,11458,directed,1
13175,12290,11458,directed,1
13176,12291,11465,directed,1
13177,12292,11443,directed,1
13178,12293,11448,directed,1
13179,12294,11453,directed,1
13180,12295,11453,directed,1
13181,12296,11458,directed,1
13182,12297,11461,directed,1
13183,12298,11481,directed,1
13184,12299,11484,directed,1
13185,12300,11453,directed,1
13186,12301,11473,directed,1
13187,12302,11494,directed,1
13188,12303,11494,directed,1
13189,12304,11494,directed,1
13190,12305,11496,directed,1
13191,12306,11441,directed,1
13192,12307,11441,directed,1
13193,12308,11441,directed,1
13194,12309,11448,directed,1
13195,12310,11448,directed,1
13196,12311,11448,directed,1
13197,12312,11450,directed,1
13198,12313,11453,directed,1
13199,12314,11453,directed,1
13200,12315,11465,directed,1
13201,12316,11496,directed,1
13202,12317,11496,directed,1
13203,12318,11443,directed,1
13204,12319,11450,directed,1
13205,12320,11441,directed,1
13206,12321,11441,directed,1
13207,12322,11448,directed,1
13208,12324,12323,directed,1
13209,12326,12325,directed,1
13210,12327,12325,directed,1
13211,12328,12325,directed,1
13212,12330,12329,directed,1
13213,12331,12329,directed,1
13214,12332,11450,directed,1
13215,12333,11453,directed,1
13216,12334,11461,directed,1
13217,12335,11443,directed,1
13218,12336,11448,directed,1
13219,12337,11453,directed,1
13220,12338,11453,directed,1
13221,12339,11496,directed,1
13222,12340,11453,directed,1
13223,12341,11465,directed,1
13224,12342,11473,directed,1
13225,12343,11494,directed,1
13226,12344,11441,directed,1
13227,12345,11441,directed,1
13228,12346,11448,directed,1
