Id,Source,Target,Type,Weight
8316,7295,7310,directed,1
8317,7295,7311,directed,1
8318,7295,7312,directed,1
8319,7295,7258,directed,1
8320,7295,7229,directed,1
8321,7295,7313,directed,1
8322,7295,7314,directed,1
8323,7295,7315,directed,1
8324,7295,7316,directed,1
8325,7295,7317,directed,1
8326,7295,7318,directed,1
8327,7295,7319,directed,1
8328,7295,7320,directed,1
8329,7295,7321,directed,1
8330,7295,7322,directed,1
8331,7295,7323,directed,1
8332,7295,7324,directed,1
8333,7325,7326,directed,1
8334,7325,7327,directed,1
8335,7325,7328,directed,1
8336,7325,7329,directed,1
8337,7325,7299,directed,1
8338,7325,7330,directed,1
8339,7325,7301,directed,1
8340,7325,7331,directed,1
8341,7325,7332,directed,1
8342,7325,7303,directed,1
8343,7325,7333,directed,1
8344,7325,7334,directed,1
8345,7325,7335,directed,1
8346,7325,7336,directed,1
8347,7325,7337,directed,1
8348,7325,7338,directed,1
8349,7325,7339,directed,1
8350,7325,7340,directed,1
8351,7325,7341,directed,1
8352,7325,7342,directed,1
8353,7325,7343,directed,1
8354,7325,7308,directed,1
8355,7325,7344,directed,1
8356,7325,7345,directed,1
8357,7325,7346,directed,1
8358,7325,7347,directed,1
8359,7325,7348,directed,1
8360,7325,7349,directed,1
8361,7325,7350,directed,1
8362,7325,7351,directed,1
8363,7325,7352,directed,1
8364,7325,7353,directed,1
8365,7325,7258,directed,1
8366,7325,7229,directed,1
8367,7325,7354,directed,1
8368,7325,7355,directed,1
8369,7325,7356,directed,1
8370,7325,7357,directed,1
8371,7325,7358,directed,1
8372,7325,7359,directed,1
8373,7325,7360,directed,1
8374,7325,7361,directed,1
8375,7325,7362,directed,1
8376,7325,7363,directed,1
8377,7325,7364,directed,1
8378,7325,7365,directed,1
8379,7366,7326,directed,1
8380,7366,7367,directed,1
8381,7366,7368,directed,1
8382,7366,7369,directed,1
8383,7366,7370,directed,1
8384,7366,7348,directed,1
8385,7366,7371,directed,1
8386,7366,7372,directed,1
8387,7366,7328,directed,1
8388,7366,7373,directed,1
8389,7366,7374,directed,1
8390,7366,7375,directed,1
8391,7366,7229,directed,1
8392,7366,7376,directed,1
8393,7366,7363,directed,1
8394,7377,7378,directed,1
8395,7377,7379,directed,1
8396,7377,7380,directed,1
8397,7377,7381,directed,1
8398,7377,7382,directed,1
8399,7377,7383,directed,1
8400,7377,7384,directed,1
8401,7377,7385,directed,1
8402,7377,7386,directed,1
8403,7377,7387,directed,1
8404,7377,7388,directed,1
8405,7377,7389,directed,1
8406,7377,7390,directed,1
8407,7377,7391,directed,1
8408,7377,7392,directed,1
8409,7377,7393,directed,1
8410,7377,7394,directed,1
8411,7377,7395,directed,1
8412,7377,7396,directed,1
8413,7377,7397,directed,1
8414,7377,7398,directed,1
8415,7377,7399,directed,1
8416,7377,7400,directed,1
8417,7377,7401,directed,1
8418,7377,7402,directed,1
8419,7377,7403,directed,1
8420,7377,7404,directed,1
8421,7377,7405,directed,1
8422,7377,7406,directed,1
8423,7377,7407,directed,1
8424,7377,7408,directed,1
8425,7377,7409,directed,1
8426,7377,7410,directed,1
8427,7377,7411,directed,1
8428,7377,7412,directed,1
8429,7377,7413,directed,1
8430,7377,7414,directed,1
8431,7377,7415,directed,1
8432,7377,7416,directed,1
8433,7377,7417,directed,1
8434,7377,7418,directed,1
8435,7377,7419,directed,1
8436,7377,7420,directed,1
8437,7377,7421,directed,1
8438,7377,7422,directed,1
8439,7377,7423,directed,1
8440,7377,7424,directed,1
8441,7377,7425,directed,1
8442,7377,7426,directed,1
8443,7377,7427,directed,1
8444,7377,7428,directed,1
8445,7377,7429,directed,1
8446,7377,7430,directed,1
8447,7377,7431,directed,1
8448,7377,7432,directed,1
8449,7377,7433,directed,1
8450,7377,7434,directed,1
8451,7377,7435,directed,1
8452,7377,7436,directed,1
8453,7377,7437,directed,1
8454,7377,7438,directed,1
8455,7377,7439,directed,1
8456,7377,7440,directed,1
8457,7377,7441,directed,1
8458,7377,7442,directed,1
8459,7377,7443,directed,1
8460,7377,7444,directed,1
8461,7445,7446,directed,1
8462,7445,7367,directed,1
8463,7445,7447,directed,1
8464,7445,7448,directed,1
8465,7445,7449,directed,1
8466,7445,7450,directed,1
8467,7445,7451,directed,1
8468,7445,7452,directed,1
8469,7445,7335,directed,1
8470,7445,7304,directed,1
8471,7445,7453,directed,1
8472,7445,7454,directed,1
8473,7445,7371,directed,1
8474,7445,7455,directed,1
8475,7445,7456,directed,1
8476,7445,7457,directed,1
8477,7445,7458,directed,1
8478,7445,7313,directed,1
8479,7445,7229,directed,1
8480,7445,7376,directed,1
8481,7445,7374,directed,1
8482,7445,7459,directed,1
8483,7445,7321,directed,1
8484,7460,7461,directed,1
8485,7460,7462,directed,1
8486,7460,7309,directed,1
8487,7460,7368,directed,1
8488,7460,7463,directed,1
8489,7460,7220,directed,1
8490,7460,7464,directed,1
8491,7460,7465,directed,1
8492,7460,7372,directed,1
8493,7460,7280,directed,1
8494,7460,7466,directed,1
8495,7460,7467,directed,1
8496,7460,7468,directed,1
8497,7460,7229,directed,1
8498,7460,7469,directed,1
8499,7460,7470,directed,1
8500,7471,7296,directed,1
8501,7471,7472,directed,1
8502,7471,7301,directed,1
8503,7471,7302,directed,1
8504,7471,7473,directed,1
8505,7471,7304,directed,1
8506,7471,7474,directed,1
8507,7471,7475,directed,1
8508,7471,7476,directed,1
8509,7471,7456,directed,1
8510,7471,7258,directed,1
8511,7471,7229,directed,1
8512,7471,7313,directed,1
8513,7471,7477,directed,1
8514,7471,7478,directed,1
8515,7471,7235,directed,1
8516,7471,7479,directed,1
8517,7471,7321,directed,1
8518,7471,7480,directed,1
8519,7471,7481,directed,1
8520,7482,7461,directed,1
8521,7482,7462,directed,1
8522,7482,7309,directed,1
8523,7482,7368,directed,1
8524,7482,7463,directed,1
8525,7482,7464,directed,1
8526,7482,7280,directed,1
8527,7482,7466,directed,1
8528,7482,7467,directed,1
8529,7482,7375,directed,1
8530,7482,7468,directed,1
8531,7482,7229,directed,1
8532,7482,7469,directed,1
8533,7482,7470,directed,1
8534,7484,7485,directed,1
8535,7484,7218,directed,1
8536,7484,7486,directed,1
8537,7484,7231,directed,1
8538,7484,7487,directed,1
8539,7484,7488,directed,1
8540,7484,7465,directed,1
8541,7484,7291,directed,1
8542,7484,7489,directed,1
8543,7484,7490,directed,1
8544,7484,7235,directed,1
8545,7484,7229,directed,1
8546,7484,7215,directed,1
8547,7484,7491,directed,1
8548,7492,7343,directed,1
8549,7492,7493,directed,1
8550,7492,7494,directed,1
8551,7492,7465,directed,1
8552,7492,7495,directed,1
8553,7492,7466,directed,1
8554,7492,7496,directed,1
8555,7492,7497,directed,1
8556,7492,7361,directed,1
8557,7492,7229,directed,1
8558,7492,7498,directed,1
8559,7492,7499,directed,1
8560,7500,7332,directed,1
8561,7500,7303,directed,1
8562,7500,7357,directed,1
8563,7500,7317,directed,1
8564,7500,7501,directed,1
8565,7500,7358,directed,1
8566,7500,7319,directed,1
8567,7500,7165,directed,1
8568,7500,7338,directed,1
8569,7500,7360,directed,1
8570,7500,7490,directed,1
8571,7500,7329,directed,1
8572,7500,7354,directed,1
8573,7500,7299,directed,1
8574,7500,7491,directed,1
8575,7500,7300,directed,1
8576,7502,7503,directed,1
8577,7502,7488,directed,1
8578,7502,7504,directed,1
8579,7502,7291,directed,1
8580,7502,7298,directed,1
8581,7502,7505,directed,1
8582,7502,7506,directed,1
8583,7502,7229,directed,1
8584,7507,7451,directed,1
8585,7507,7371,directed,1
8586,7507,7469,directed,1
8587,7507,7466,directed,1
8588,7507,7467,directed,1
8589,7507,7508,directed,1
8590,7507,7229,directed,1
8591,7507,7376,directed,1
8592,7507,7470,directed,1
8593,7509,7275,directed,1
8594,7509,7501,directed,1
8595,7509,7289,directed,1
8596,7509,7510,directed,1
8597,7509,7511,directed,1
8598,7509,7292,directed,1
8599,7509,7512,directed,1
8600,7509,7229,directed,1
8601,7509,7513,directed,1
8602,7509,7514,directed,1
8603,7509,7515,directed,1
8604,7509,7516,directed,1
8605,7517,7209,directed,1
8606,7517,7165,directed,1
8607,7517,7234,directed,1
8608,7517,7228,directed,1
8609,7517,7490,directed,1
8610,7517,7518,directed,1
8611,7517,7237,directed,1
8612,7517,7238,directed,1
8613,7517,7519,directed,1
8614,7517,7491,directed,1
8615,7517,7520,directed,1
8616,7521,7522,directed,1
8617,7521,7523,directed,1
8618,7521,7508,directed,1
8619,7525,7209,directed,1
8620,7525,7487,directed,1
8621,7541,7255,directed,1
8622,7541,7261,directed,1
8623,7541,7542,directed,1
8624,7543,7447,directed,1
8625,7543,7450,directed,1
8626,7543,7544,directed,1
8627,7543,7545,directed,1
8628,7543,7546,directed,1
8629,7543,7466,directed,1
8630,7543,7458,directed,1
8631,7543,7375,directed,1
8632,7543,7448,directed,1
8633,7543,7547,directed,1
8634,7548,7549,directed,1
8635,7548,7550,directed,1
8636,7548,7551,directed,1
8637,7548,7552,directed,1
8638,7548,7553,directed,1
8639,7548,7554,directed,1
8640,7548,7555,directed,1
8641,7548,7556,directed,1
8642,7548,7557,directed,1
8643,7558,7559,directed,1
8644,7558,7560,directed,1
8645,7558,7561,directed,1
8646,7558,7562,directed,1
8647,7558,7563,directed,1
8648,7558,7564,directed,1
8649,7558,7565,directed,1
8650,7558,7566,directed,1
8651,7558,7567,directed,1
8652,7558,7568,directed,1
8653,7558,7569,directed,1
8654,7558,7570,directed,1
8655,7558,7571,directed,1
8656,7558,7572,directed,1
8657,7573,7574,directed,1
8658,7573,7575,directed,1
8659,7573,7576,directed,1
8660,7573,7577,directed,1
8661,7573,7578,directed,1
8662,7573,7579,directed,1
8663,7573,7580,directed,1
8664,7573,7581,directed,1
8665,7573,7582,directed,1
8666,7573,7583,directed,1
8667,7573,7584,directed,1
8668,7573,7585,directed,1
8669,7573,7586,directed,1
8670,7573,7587,directed,1
8671,7573,7588,directed,1
8672,7573,7589,directed,1
8673,7573,7590,directed,1
8674,7573,7591,directed,1
8675,7573,7592,directed,1
8676,7573,7593,directed,1
8677,7573,7594,directed,1
8678,7573,7595,directed,1
8679,7573,7596,directed,1
8680,7573,7597,directed,1
8681,7573,7598,directed,1
8682,7573,7599,directed,1
8683,7573,7600,directed,1
8684,7573,7601,directed,1
8685,7573,7602,directed,1
8686,7573,7603,directed,1
8687,7573,7604,directed,1
8688,7573,7605,directed,1
8689,7573,7606,directed,1
8690,7573,7607,directed,1
8691,7573,7608,directed,1
8692,7573,7609,directed,1
8693,7573,7610,directed,1
8694,7573,7611,directed,1
8695,7573,7612,directed,1
8696,7573,7613,directed,1
8697,7573,7614,directed,1
8698,7573,7615,directed,1
8699,7573,7616,directed,1
8700,7573,7617,directed,1
8701,7573,7618,directed,1
8702,7573,7619,directed,1
8703,7573,7620,directed,1
8704,7573,7621,directed,1
8705,7573,7622,directed,1
8706,7573,7623,directed,1
8707,7573,7624,directed,1
8708,7573,7625,directed,1
8709,7573,7626,directed,1
8710,7573,7627,directed,1
8711,7573,7628,directed,1
8712,7573,7629,directed,1
8713,7573,7630,directed,1
8714,7573,7631,directed,1
8715,7573,7632,directed,1
8716,7573,7633,directed,1
8717,7573,7634,directed,1
8718,7573,7635,directed,1
8719,7573,7636,directed,1
8720,7573,7637,directed,1
8721,7573,7638,directed,1
8722,7573,7639,directed,1
8723,7573,7640,directed,1
8724,7573,7641,directed,1
8725,7573,7642,directed,1
8726,7573,7643,directed,1
8727,7573,7644,directed,1
8728,7573,7645,directed,1
8729,7573,7646,directed,1
8730,7573,7647,directed,1
8731,7573,7648,directed,1
8732,7573,7649,directed,1
8733,7573,7650,directed,1
8734,7573,7651,directed,1
8735,7573,7652,directed,1
8736,7573,7653,directed,1
8737,7573,7654,directed,1
8738,7573,7655,directed,1
8739,7573,7656,directed,1
8740,7573,7657,directed,1
8741,7573,7658,directed,1
8742,7573,7659,directed,1
8743,7573,7660,directed,1
8744,7573,7661,directed,1
8745,7573,7662,directed,1
8746,7573,7663,directed,1
8747,7573,7664,directed,1
8748,7573,7665,directed,1
8749,7573,7666,directed,1
8750,7573,7667,directed,1
8751,7573,7668,directed,1
8752,7573,7669,directed,1
8753,7573,7670,directed,1
8754,7573,7671,directed,1
8755,7573,7672,directed,1
8756,7573,7673,directed,1
8757,7573,7674,directed,1
8758,7573,7675,directed,1
8759,7573,7676,directed,1
8760,7573,7677,directed,1
8761,7573,7678,directed,1
8762,7573,7679,directed,1
8763,7573,7680,directed,1
8764,7573,7681,directed,1
8765,7573,7682,directed,1
8766,7573,7683,directed,1
8767,7573,7684,directed,1
8768,7573,7685,directed,1
8769,7573,7686,directed,1
8770,7573,7687,directed,1
8771,7573,7688,directed,1
8772,7573,7689,directed,1
8773,7573,7690,directed,1
8774,7573,7691,directed,1
8775,7573,7692,directed,1
8776,7573,7693,directed,1
8777,7573,7694,directed,1
8778,7573,7695,directed,1
8779,7573,7696,directed,1
8780,7573,7697,directed,1
8781,7573,7698,directed,1
8782,7573,7699,directed,1
8783,7573,7700,directed,1
8784,7573,7701,directed,1
8785,7573,7702,directed,1
8786,7573,7703,directed,1
8787,7573,7704,directed,1
8788,7573,7705,directed,1
8789,7573,7706,directed,1
8790,7573,7707,directed,1
8791,7573,7708,directed,1
8792,7573,7709,directed,1
8793,7573,7710,directed,1
8794,7573,7711,directed,1
8795,7573,7712,directed,1
8796,7713,7714,directed,1
8797,7713,7578,directed,1
8798,7713,7584,directed,1
8799,7713,7715,directed,1
8800,7713,7622,directed,1
8801,7713,7586,directed,1
8802,7713,7698,directed,1
8803,7713,7716,directed,1
8804,7713,7608,directed,1
8805,7713,7594,directed,1
8806,7713,7631,directed,1
8807,7713,7635,directed,1
8808,7713,7674,directed,1
8809,7713,7638,directed,1
8810,7713,7717,directed,1
8811,7713,7718,directed,1
8812,7713,7710,directed,1
8813,7713,7646,directed,1
8814,7713,7683,directed,1
8815,7713,7648,directed,1
8816,7713,7719,directed,1
8817,7713,7685,directed,1
8818,7713,7610,directed,1
8819,7720,7574,directed,1
8820,7720,7721,directed,1
8821,7720,7722,directed,1
8822,7720,7577,directed,1
8823,7720,7723,directed,1
8824,7720,7724,directed,1
8825,7720,7725,directed,1
8826,7720,7726,directed,1
8827,7720,7586,directed,1
8828,7720,7587,directed,1
8829,7720,7727,directed,1
8830,7720,7728,directed,1
8831,7720,7591,directed,1
8832,7720,7729,directed,1
8833,7720,7595,directed,1
8834,7720,7730,directed,1
8835,7720,7731,directed,1
8836,7720,7732,directed,1
8837,7720,7598,directed,1
8838,7720,7733,directed,1
8839,7720,7734,directed,1
8840,7720,7735,directed,1
8841,7720,7736,directed,1
8842,7720,7737,directed,1
8843,7720,7738,directed,1
8844,7720,7739,directed,1
8845,7720,7740,directed,1
8846,7720,7741,directed,1
8847,7720,7742,directed,1
8848,7720,7611,directed,1
8849,7720,7743,directed,1
8850,7720,7613,directed,1
8851,7720,7744,directed,1
8852,7720,7745,directed,1
8853,7720,7618,directed,1
8854,7720,7746,directed,1
8855,7720,7747,directed,1
8856,7720,7748,directed,1
8857,7720,7749,directed,1
8858,7720,7627,directed,1
8859,7720,7750,directed,1
8860,7720,7628,directed,1
8861,7720,7751,directed,1
8862,7720,7752,directed,1
8863,7720,7753,directed,1
8864,7720,7754,directed,1
8865,7720,7645,directed,1
8866,7720,7755,directed,1
8867,7720,7756,directed,1
8868,7720,7757,directed,1
8869,7720,7650,directed,1
8870,7720,7758,directed,1
8871,7720,7651,directed,1
8872,7720,7653,directed,1
8873,7720,7759,directed,1
8874,7720,7658,directed,1
8875,7720,7760,directed,1
8876,7720,7761,directed,1
8877,7720,7762,directed,1
8878,7720,7662,directed,1
8879,7720,7663,directed,1
8880,7720,7763,directed,1
8881,7720,7664,directed,1
8882,7720,7764,directed,1
8883,7720,7765,directed,1
8884,7720,7766,directed,1
8885,7720,7413,directed,1
8886,7720,7767,directed,1
8887,7720,7768,directed,1
8888,7720,7668,directed,1
8889,7720,7669,directed,1
8890,7720,7769,directed,1
8891,7720,7670,directed,1
8892,7720,7770,directed,1
8893,7720,7673,directed,1
8894,7720,7771,directed,1
8895,7720,7677,directed,1
8896,7720,7772,directed,1
8897,7720,7773,directed,1
8898,7720,7774,directed,1
8899,7720,7775,directed,1
8900,7720,7776,directed,1
8901,7720,7777,directed,1
8902,7720,7681,directed,1
8903,7720,7684,directed,1
8904,7720,7778,directed,1
8905,7720,7779,directed,1
8906,7720,7780,directed,1
8907,7720,7691,directed,1
8908,7720,7693,directed,1
8909,7720,7694,directed,1
8910,7720,7400,directed,1
8911,7720,7781,directed,1
8912,7720,7782,directed,1
8913,7720,7783,directed,1
8914,7720,7784,directed,1
8915,7720,7703,directed,1
8916,7720,7785,directed,1
8917,7720,7786,directed,1
8918,7720,7787,directed,1
8919,7720,7706,directed,1
8920,7720,7788,directed,1
8921,7720,7708,directed,1
8922,7720,7789,directed,1
8923,7720,7709,directed,1
8924,7720,7790,directed,1
8925,7791,7792,directed,1
8926,7791,7552,directed,1
8927,7791,7793,directed,1
8928,7791,7794,directed,1
8929,7791,7554,directed,1
8930,7791,7555,directed,1
8931,7791,7795,directed,1
8932,7791,7796,directed,1
8933,7791,7797,directed,1
8934,7791,7798,directed,1
8935,7791,7799,directed,1
8936,7791,7800,directed,1
8937,7791,7801,directed,1
8938,7791,7802,directed,1
8939,7791,7557,directed,1
8940,7803,7804,directed,1
8941,7803,7805,directed,1
8942,7803,7806,directed,1
8943,7803,7807,directed,1
8944,7803,7808,directed,1
8945,7803,7809,directed,1
8946,7803,7810,directed,1
8947,7803,7811,directed,1
8948,7803,7812,directed,1
8949,7803,7813,directed,1
8950,7803,7814,directed,1
8951,7803,7815,directed,1
8952,7803,7564,directed,1
8953,7803,7816,directed,1
8954,7803,7817,directed,1
8955,7803,7818,directed,1
8956,7803,7819,directed,1
8957,7803,7820,directed,1
8958,7803,7821,directed,1
8959,7803,7822,directed,1
8960,7803,7823,directed,1
8961,7803,7824,directed,1
8962,7803,7825,directed,1
8963,7803,7826,directed,1
8964,7803,7827,directed,1
8965,7828,7829,directed,1
8966,7828,7830,directed,1
8967,7828,7266,directed,1
8968,7828,7831,directed,1
8969,7828,7832,directed,1
8970,7828,7833,directed,1
8971,7828,7834,directed,1
8972,7828,7812,directed,1
8973,7828,7835,directed,1
8974,7828,7836,directed,1
8975,7828,7837,directed,1
8976,7828,7838,directed,1
8977,7828,7814,directed,1
8978,7828,7271,directed,1
8979,7828,7839,directed,1
8980,7828,7840,directed,1
8981,7828,7841,directed,1
8982,7828,7842,directed,1
8983,7828,7843,directed,1
8984,7828,7844,directed,1
8985,7828,7845,directed,1
8986,7828,7846,directed,1
8987,7828,7847,directed,1
8988,7828,7819,directed,1
8989,7828,7848,directed,1
8990,7828,7849,directed,1
8991,7828,7850,directed,1
8992,7828,7851,directed,1
8993,7828,7852,directed,1
